timestamp,open,high,low,close,volume
2023-01-06 04:00:00,1251.01,1252.3,1246.0,1247.7,36517.4347
2023-01-06 08:00:00,1247.69,1250.0,1237.98,1243.4,43029.3828
2023-01-06 12:00:00,1243.4,1265.0,1236.0,1263.01,115164.3871
2023-01-06 16:00:00,1263.01,1276.7,1260.22,1273.13,74675.9477
2023-01-06 20:00:00,1273.12,1276.36,1265.17,1269.14,36822.4247
2023-01-07 00:00:00,1269.13,1271.09,1265.22,1266.54,20304.6899
2023-01-07 04:00:00,1266.53,1267.0,1262.24,1266.8,19896.1791
2023-01-07 08:00:00,1266.8,1267.11,1262.89,1263.79,20714.8241
2023-01-07 12:00:00,1263.79,1265.76,1261.3,1265.07,20223.1474
2023-01-07 16:00:00,1265.07,1266.0,1261.87,1265.38,14637.7041
2023-01-07 20:00:00,1265.39,1266.61,1261.87,1264.07,33697.7438
2023-01-08 00:00:00,1264.06,1264.61,1257.77,1262.84,30603.3252
2023-01-08 04:00:00,1262.84,1264.55,1262.2,1263.64,9805.3628
2023-01-08 08:00:00,1263.65,1266.22,1261.65,1261.67,19946.6609
2023-01-08 12:00:00,1261.68,1275.54,1261.27,1274.25,32142.49
2023-01-08 16:00:00,1274.25,1280.0,1261.91,1265.09,40483.9396
2023-01-08 20:00:00,1265.09,1296.0,1264.39,1290.16,80655.0063
2023-01-09 00:00:00,1290.15,1313.61,1285.44,1310.37,152374.4224
2023-01-09 04:00:00,1310.37,1314.73,1307.58,1311.92,60588.9468
2023-01-09 08:00:00,1311.93,1327.5,1308.34,1318.27,93762.7738
2023-01-09 12:00:00,1318.28,1341.86,1315.44,1335.68,113559.729
2023-01-09 16:00:00,1335.69,1344.91,1330.11,1330.12,94295.3534
2023-01-09 20:00:00,1330.11,1331.62,1315.08,1320.39,67146.4714
2023-01-10 00:00:00,1320.4,1329.45,1316.8,1324.71,86084.1504
2023-01-10 04:00:00,1324.71,1328.68,1322.49,1323.23,70803.2399
2023-01-10 08:00:00,1323.22,1334.73,1321.7,1329.32,53075.2166
2023-01-10 12:00:00,1329.32,1340.9,1323.07,1333.97,90717.9053
2023-01-10 16:00:00,1333.97,1344.04,1328.0,1339.48,94451.0665
2023-01-10 20:00:00,1339.48,1347.69,1333.8,1335.62,64528.652
2023-01-11 00:00:00,1335.63,1341.5,1327.29,1331.07,60339.7436
2023-01-11 04:00:00,1331.07,1335.7,1327.19,1335.52,41489.9617
2023-01-11 08:00:00,1335.53,1338.2,1331.39,1336.45,41252.3676
2023-01-11 12:00:00,1336.44,1336.45,1321.04,1323.04,59602.2869
2023-01-11 16:00:00,1323.05,1345.0,1321.86,1342.92,83148.8081
2023-01-11 20:00:00,1342.91,1398.0,1339.43,1389.39,186632.7877
2023-01-12 00:00:00,1389.4,1418.77,1386.0,1400.99,197850.4438
2023-01-12 04:00:00,1400.99,1405.12,1393.45,1398.45,69844.9954
2023-01-12 08:00:00,1398.44,1403.11,1394.86,1397.78,81416.3452
2023-01-12 12:00:00,1397.78,1408.0,1361.92,1386.07,254028.2723
2023-01-12 16:00:00,1386.07,1437.6,1383.25,1425.86,178938.8557
2023-01-12 20:00:00,1425.86,1438.0,1414.06,1415.92,95633.5368
2023-01-13 00:00:00,1415.91,1418.14,1401.03,1415.01,79837.8118
2023-01-13 04:00:00,1415.0,1415.64,1405.4,1408.12,34175.0075
2023-01-13 08:00:00,1408.11,1419.5,1404.0,1409.71,68242.215
2023-01-13 12:00:00,1409.71,1424.48,1401.61,1421.98,85384.1463
2023-01-13 16:00:00,1421.98,1425.28,1406.96,1420.23,84526.8179
2023-01-13 20:00:00,1420.23,1464.0,1417.35,1451.2,147211.8664
2023-01-14 00:00:00,1451.21,1599.98,1449.14,1556.08,366877.6818
2023-01-14 04:00:00,1556.08,1557.62,1541.28,1553.43,94028.4335
2023-01-14 08:00:00,1553.43,1564.69,1503.34,1530.09,202259.8239
2023-01-14 12:00:00,1530.08,1546.88,1507.15,1525.18,151341.1521
2023-01-14 16:00:00,1525.19,1538.2,1523.18,1529.49,69728.5418
2023-01-14 20:00:00,1529.49,1559.91,1527.12,1549.9,56456.1443
2023-01-15 00:00:00,1549.91,1552.22,1516.03,1525.4,86113.6232
2023-01-15 04:00:00,1525.4,1530.25,1521.54,1529.16,27575.1463
2023-01-15 08:00:00,1529.16,1535.04,1518.76,1533.35,55517.1734
2023-01-15 12:00:00,1533.36,1560.16,1528.93,1556.35,74621.4045
2023-01-15 16:00:00,1556.35,1566.66,1533.0,1550.15,103013.8094
2023-01-15 20:00:00,1550.14,1560.93,1542.29,1552.52,40991.557
2023-01-16 00:00:00,1552.52,1584.58,1540.54,1569.19,127804.625
2023-01-16 04:00:00,1569.19,1578.54,1562.25,1565.95,64318.8813
2023-01-16 08:00:00,1565.96,1566.25,1523.2,1542.32,97848.0626
2023-01-16 12:00:00,1542.31,1553.38,1521.31,1549.97,89195.2216
2023-01-16 16:00:00,1549.97,1604.5,1545.71,1591.23,118760.1296
2023-01-16 20:00:00,1591.22,1599.26,1572.95,1576.94,76695.9752
2023-01-17 00:00:00,1576.94,1582.6,1541.15,1563.59,93745.183
2023-01-17 04:00:00,1563.59,1577.55,1558.16,1563.35,42850.0712
2023-01-17 08:00:00,1563.35,1572.03,1558.2,1569.07,47569.9673
2023-01-17 12:00:00,1569.08,1609.0,1560.97,1571.4,181172.1767
2023-01-17 16:00:00,1571.41,1599.14,1565.0,1588.85,87978.2339
2023-01-17 20:00:00,1588.86,1592.64,1563.69,1565.57,53456.0898
2023-01-18 00:00:00,1565.56,1592.01,1562.93,1582.01,72696.9906
2023-01-18 04:00:00,1582.0,1588.72,1578.86,1583.14,48192.2009
2023-01-18 08:00:00,1583.14,1583.77,1570.67,1575.9,50015.5475
2023-01-18 12:00:00,1575.9,1610.0,1533.02,1549.75,231844.5513
2023-01-18 16:00:00,1549.63,1566.88,1501.39,1541.96,271354.3553
2023-01-18 20:00:00,1541.96,1544.78,1507.9,1511.43,78431.2401
2023-01-19 00:00:00,1511.44,1528.0,1509.15,1524.82,44384.0335
2023-01-19 04:00:00,1524.82,1532.5,1524.82,1528.65,23973.4407
2023-01-19 08:00:00,1528.65,1531.64,1516.17,1519.61,35634.261
2023-01-19 12:00:00,1519.6,1547.86,1513.33,1533.09,93954.57
2023-01-19 16:00:00,1533.09,1554.52,1522.65,1551.95,62818.4117
2023-01-19 20:00:00,1551.95,1564.43,1544.27,1551.09,47914.7476
2023-01-20 00:00:00,1551.09,1563.88,1545.51,1554.54,35353.6363
2023-01-20 04:00:00,1554.55,1556.66,1542.02,1550.33,39956.0861
2023-01-20 08:00:00,1550.32,1555.85,1545.26,1549.49,36014.1284
2023-01-20 12:00:00,1549.48,1569.9,1549.02,1563.69,55431.9961
2023-01-20 16:00:00,1563.69,1601.53,1561.61,1600.49,107459.9806
2023-01-20 20:00:00,1600.49,1669.9,1600.48,1658.52,166355.1699
2023-01-21 00:00:00,1658.53,1676.61,1642.6,1648.8,83760.1883
2023-01-21 04:00:00,1648.81,1654.92,1645.04,1651.19,35708.0895
2023-01-21 08:00:00,1651.2,1679.26,1616.21,1647.04,163142.8732
2023-01-21 12:00:00,1647.04,1667.29,1643.29,1647.26,81077.8213
2023-01-21 16:00:00,1647.27,1668.88,1645.84,1663.19,60480.18
2023-01-21 20:00:00,1663.18,1667.97,1622.09,1626.66,70079.4486
2023-01-22 00:00:00,1626.65,1636.49,1604.0,1622.5,66559.4086
2023-01-22 04:00:00,1622.51,1631.15,1620.77,1627.08,41253.7608
2023-01-22 08:00:00,1627.07,1631.85,1618.47,1624.57,48766.0259
2023-01-22 12:00:00,1624.57,1650.51,1617.54,1635.51,97096.8894
2023-01-22 16:00:00,1635.5,1663.89,1629.61,1635.1,78374.6576
2023-01-22 20:00:00,1635.11,1636.34,1607.06,1627.44,99678.9486
2023-01-23 00:00:00,1627.43,1642.58,1625.68,1630.41,49293.585
2023-01-23 04:00:00,1630.41,1638.0,1627.88,1633.3,34571.3836
2023-01-23 08:00:00,1633.31,1640.0,1630.3,1636.67,41781.9039
2023-01-23 12:00:00,1636.66,1648.09,1585.29,1620.85,146655.2153
2023-01-23 16:00:00,1620.84,1640.49,1610.04,1619.88,96326.615
2023-01-23 20:00:00,1619.89,1635.75,1618.65,1626.29,38638.4128
2023-01-24 00:00:00,1626.28,1641.46,1622.8,1639.01,48038.2925
2023-01-24 04:00:00,1639.02,1640.78,1633.25,1635.77,37018.3382
2023-01-24 08:00:00,1635.77,1637.28,1614.39,1625.6,65525.1506
2023-01-24 12:00:00,1625.59,1632.12,1604.0,1620.58,87666.0861
2023-01-24 16:00:00,1620.57,1624.31,1606.48,1622.41,55114.1003
2023-01-24 20:00:00,1622.42,1624.45,1535.0,1555.97,168913.3566
2023-01-25 00:00:00,1555.97,1557.0,1518.0,1546.63,135818.9948
2023-01-25 04:00:00,1546.63,1558.91,1545.2,1553.81,50024.0799
2023-01-25 08:00:00,1553.82,1556.8,1538.59,1545.49,57062.7222
2023-01-25 12:00:00,1545.5,1566.58,1525.0,1543.95,129267.8692
2023-01-25 16:00:00,1543.95,1562.18,1541.39,1561.48,61308.4279
2023-01-25 20:00:00,1561.49,1641.0,1561.48,1611.94,212992.8226
2023-01-26 00:00:00,1611.95,1632.84,1610.14,1614.87,87545.7972
2023-01-26 04:00:00,1614.87,1621.9,1597.3,1604.68,83638.5053
2023-01-26 08:00:00,1604.69,1610.45,1590.0,1604.33,66723.6521
2023-01-26 12:00:00,1604.33,1621.06,1584.12,1589.79,167389.2157
2023-01-26 16:00:00,1589.71,1607.27,1577.43,1603.77,75532.7685
2023-01-26 20:00:00,1603.78,1611.26,1594.38,1601.09,51947.9078
2023-01-27 00:00:00,1601.08,1606.53,1552.54,1565.73,138443.5824
2023-01-27 04:00:00,1565.74,1589.9,1563.08,1585.4,57728.6346
2023-01-27 08:00:00,1585.4,1586.06,1573.33,1578.84,44895.7526
2023-01-27 12:00:00,1578.84,1594.55,1561.0,1574.86,109611.9593
2023-01-27 16:00:00,1574.86,1611.79,1573.98,1609.7,81893.9082
2023-01-27 20:00:00,1609.7,1621.0,1586.75,1597.62,79519.5504
2023-01-28 00:00:00,1597.61,1606.83,1592.49,1598.96,43914.0457
2023-01-28 04:00:00,1598.96,1603.39,1585.81,1592.68,38368.729
2023-01-28 08:00:00,1592.68,1594.0,1578.63,1586.18,52293.1251
2023-01-28 12:00:00,1586.19,1586.19,1561.76,1578.43,96820.7641
2023-01-28 16:00:00,1578.42,1580.55,1569.69,1577.12,33277.803
2023-01-28 20:00:00,1577.12,1577.59,1555.99,1572.1,49001.1905
2023-01-29 00:00:00,1572.1,1618.99,1566.33,1594.36,128896.1779
2023-01-29 04:00:00,1594.36,1599.39,1588.45,1592.58,31529.0588
2023-01-29 08:00:00,1592.59,1619.79,1588.97,1609.08,86101.0116
2023-01-29 12:00:00,1609.08,1626.64,1603.52,1611.44,84247.4996
2023-01-29 16:00:00,1611.44,1660.0,1605.46,1653.86,138764.8587
2023-01-29 20:00:00,1653.86,1655.37,1627.57,1644.72,82229.3068
2023-01-30 00:00:00,1644.73,1647.53,1631.48,1637.98,59988.6404
2023-01-30 04:00:00,1637.97,1641.37,1621.8,1627.45,45983.8463
2023-01-30 08:00:00,1627.44,1630.11,1577.0,1581.55,178527.6324
2023-01-30 12:00:00,1581.55,1597.03,1567.68,1585.18,116663.7369
2023-01-30 16:00:00,1585.18,1590.46,1535.0,1554.24,117753.3279
2023-01-30 20:00:00,1554.25,1567.87,1536.84,1566.2,76138.1442
2023-01-31 00:00:00,1566.21,1576.2,1561.82,1568.87,57990.4165
2023-01-31 04:00:00,1568.87,1581.08,1561.63,1580.04,48459.5084
2023-01-31 08:00:00,1580.03,1583.98,1565.82,1570.91,42392.7065
2023-01-31 12:00:00,1570.91,1596.13,1570.9,1588.99,79887.4742
2023-01-31 16:00:00,1589.0,1605.18,1586.97,1597.34,48827.9726
2023-01-31 20:00:00,1597.34,1600.77,1564.02,1585.33,71298.5969
2023-02-01 00:00:00,1585.32,1592.94,1576.43,1584.61,47072.9126
2023-02-01 04:00:00,1584.62,1585.7,1569.67,1575.36,35080.6863
2023-02-01 08:00:00,1575.37,1583.68,1566.24,1580.87,45956.6822
2023-02-01 12:00:00,1580.87,1589.8,1572.13,1575.53,65048.6042
2023-02-01 16:00:00,1575.53,1627.06,1555.18,1617.48,156430.7014
2023-02-01 20:00:00,1617.47,1647.77,1613.63,1641.68,125027.5842
2023-02-02 00:00:00,1641.67,1696.38,1639.32,1671.13,152356.3293
2023-02-02 04:00:00,1671.13,1676.76,1660.17,1664.21,56920.8668
2023-02-02 08:00:00,1664.21,1674.76,1662.13,1671.99,43598.3364
2023-02-02 12:00:00,1671.98,1690.0,1650.0,1678.14,138740.9718
2023-02-02 16:00:00,1678.15,1714.68,1666.21,1675.15,129916.0065
2023-02-02 20:00:00,1675.14,1686.3,1626.85,1643.12,107656.3766
2023-02-03 00:00:00,1643.12,1650.43,1630.67,1642.17,58931.9128
2023-02-03 04:00:00,1642.17,1647.24,1636.07,1637.49,43227.7897
2023-02-03 08:00:00,1637.5,1650.83,1629.96,1649.2,48770.2062
2023-02-03 12:00:00,1649.2,1675.0,1625.93,1663.93,196967.2599
2023-02-03 16:00:00,1663.93,1676.0,1650.74,1652.91,74883.0824
2023-02-03 20:00:00,1652.9,1672.13,1642.4,1663.52,42034.781
2023-02-04 00:00:00,1663.52,1665.95,1650.0,1654.36,40869.0458
2023-02-04 04:00:00,1654.37,1660.0,1645.43,1658.17,32396.6649
2023-02-04 08:00:00,1658.17,1662.73,1651.39,1661.92,41122.4928
2023-02-04 12:00:00,1661.92,1695.29,1660.74,1679.97,97898.1066
2023-02-04 16:00:00,1679.97,1685.46,1672.32,1675.93,41699.4712
2023-02-04 20:00:00,1675.92,1689.0,1658.53,1666.38,54241.3482
2023-02-05 00:00:00,1666.39,1671.0,1656.68,1660.7,53870.5984
2023-02-05 04:00:00,1660.69,1671.2,1659.35,1668.14,30797.5803
2023-02-05 08:00:00,1668.15,1673.81,1660.86,1662.6,35024.2264
2023-02-05 12:00:00,1662.6,1664.58,1635.93,1644.18,118585.9148
2023-02-05 16:00:00,1644.18,1647.45,1609.3,1619.48,124909.5187
2023-02-05 20:00:00,1619.48,1639.6,1611.8,1629.02,50391.8362
2023-02-06 00:00:00,1629.01,1642.53,1617.85,1626.6,49349.3505
2023-02-06 04:00:00,1626.6,1635.69,1608.53,1635.41,58408.6268
2023-02-06 08:00:00,1635.41,1637.89,1622.45,1634.81,54930.3228
2023-02-06 12:00:00,1634.81,1649.3,1619.86,1649.01,80008.4692
2023-02-06 16:00:00,1649.0,1658.56,1639.81,1648.29,70038.9336
2023-02-06 20:00:00,1648.3,1649.34,1605.01,1614.29,71383.7168
2023-02-07 00:00:00,1614.28,1635.27,1613.14,1633.47,48943.1609
2023-02-07 04:00:00,1633.46,1638.06,1631.06,1632.29,42464.565
2023-02-07 08:00:00,1632.3,1647.87,1628.84,1640.71,62573.2993
2023-02-07 12:00:00,1640.71,1644.92,1626.63,1630.59,56353.3535
2023-02-07 16:00:00,1630.58,1678.37,1624.39,1656.35,167906.2309
2023-02-07 20:00:00,1656.34,1677.82,1650.56,1671.03,73681.7904
2023-02-08 00:00:00,1671.03,1697.91,1668.08,1680.97,87471.6302
2023-02-08 04:00:00,1680.97,1682.94,1671.93,1677.67,36816.012
2023-02-08 08:00:00,1677.67,1677.91,1667.9,1673.9,45690.4287
2023-02-08 12:00:00,1673.9,1681.98,1649.51,1653.08,100371.9502
2023-02-08 16:00:00,1653.08,1660.0,1630.47,1647.69,106521.5395
2023-02-08 20:00:00,1647.69,1656.1,1637.76,1650.43,41094.6933
2023-02-09 00:00:00,1650.42,1656.17,1608.8,1619.05,141939.1224
2023-02-09 04:00:00,1619.05,1636.65,1610.22,1629.87,70568.6349
2023-02-09 08:00:00,1629.88,1640.24,1629.87,1633.15,37754.6443
2023-02-09 12:00:00,1633.16,1649.24,1625.7,1632.08,69181.5061
2023-02-09 16:00:00,1632.07,1633.67,1560.47,1579.81,160350.0742
2023-02-09 20:00:00,1579.8,1582.45,1524.4,1545.35,178217.7145
2023-02-10 00:00:00,1545.35,1555.01,1541.8,1543.22,82716.8675
2023-02-10 04:00:00,1543.23,1552.88,1529.36,1551.7,71259.2263
2023-02-10 08:00:00,1551.7,1554.46,1534.04,1537.03,51695.2483
2023-02-10 12:00:00,1537.04,1548.01,1506.0,1522.36,95651.2501
2023-02-10 16:00:00,1522.35,1539.19,1514.62,1534.28,95043.3294
2023-02-10 20:00:00,1534.29,1535.39,1490.0,1513.06,88288.2983
2023-02-11 00:00:00,1513.05,1523.58,1507.53,1520.38,49102.8351
2023-02-11 04:00:00,1520.38,1523.29,1514.96,1520.81,24378.857
2023-02-11 08:00:00,1520.8,1526.8,1515.0,1520.16,70128.8231
2023-02-11 12:00:00,1520.16,1526.71,1515.0,1522.83,47354.6365
2023-02-11 16:00:00,1522.83,1522.99,1505.0,1518.58,44555.4125
2023-02-11 20:00:00,1518.58,1543.0,1516.65,1538.51,54171.0066
2023-02-12 00:00:00,1538.5,1539.27,1530.05,1531.15,28969.1358
2023-02-12 04:00:00,1531.15,1534.56,1528.97,1530.83,19762.6742
2023-02-12 08:00:00,1530.84,1540.06,1530.83,1533.48,30285.5587
2023-02-12 12:00:00,1533.47,1541.0,1521.12,1536.09,57057.7624
2023-02-12 16:00:00,1536.09,1548.02,1534.23,1539.23,54560.353
2023-02-12 20:00:00,1539.23,1541.96,1493.08,1514.83,96122.8899
2023-02-13 00:00:00,1514.82,1524.62,1496.67,1516.81,83792.8908
2023-02-13 04:00:00,1516.82,1526.1,1516.02,1522.39,47546.0944
2023-02-13 08:00:00,1522.39,1522.83,1466.0,1486.07,234692.6663
2023-02-13 12:00:00,1486.07,1491.89,1475.4,1475.71,99489.7265
2023-02-13 16:00:00,1475.71,1493.91,1461.93,1490.78,112485.4779
2023-02-13 20:00:00,1490.78,1510.43,1482.18,1505.24,65145.5345
2023-02-14 00:00:00,1505.25,1508.72,1494.09,1498.23,49719.7263
2023-02-14 04:00:00,1498.24,1507.62,1496.81,1506.0,40866.6507
2023-02-14 08:00:00,1506.01,1519.82,1497.09,1507.7,59730.9177
2023-02-14 12:00:00,1507.7,1569.0,1482.66,1544.83,349248.2929
2023-02-14 16:00:00,1544.84,1564.69,1534.02,1560.31,112254.1388
2023-02-14 20:00:00,1560.31,1564.07,1549.3,1555.71,57144.6504
2023-02-15 00:00:00,1555.7,1557.43,1542.55,1549.22,45473.5936
2023-02-15 04:00:00,1549.22,1552.09,1544.65,1547.56,33276.874
2023-02-15 08:00:00,1547.56,1580.0,1544.5,1572.26,72855.7368
2023-02-15 12:00:00,1572.26,1593.67,1566.86,1579.5,165174.8506
2023-02-15 16:00:00,1579.5,1629.32,1573.47,1628.54,118580.7072
2023-02-15 20:00:00,1628.54,1680.0,1624.25,1674.92,145846.0964
2023-02-16 00:00:00,1674.92,1712.24,1672.53,1691.42,143365.1322
2023-02-16 04:00:00,1691.41,1697.51,1675.0,1681.89,98041.4638
2023-02-16 08:00:00,1681.9,1692.62,1678.25,1682.82,71321.679
2023-02-16 12:00:00,1682.82,1728.69,1665.24,1724.14,181737.0678
2023-02-16 16:00:00,1724.14,1742.97,1686.76,1710.85,171997.9076
2023-02-16 20:00:00,1710.85,1711.11,1633.72,1637.84,166260.4227
2023-02-17 00:00:00,1637.83,1670.05,1630.51,1663.77,94217.8133
2023-02-17 04:00:00,1663.77,1665.46,1651.67,1653.45,65273.4116
2023-02-17 08:00:00,1653.46,1674.75,1648.4,1666.2,66844.4889
2023-02-17 12:00:00,1666.2,1683.55,1646.09,1673.11,127730.5885
2023-02-17 16:00:00,1673.11,1709.25,1662.27,1706.03,125807.6426
2023-02-17 20:00:00,1706.04,1722.0,1669.72,1693.87,100060.7181
2023-02-18 00:00:00,1693.81,1704.46,1692.14,1699.46,57665.5895
2023-02-18 04:00:00,1699.45,1703.99,1686.11,1690.72,45228.2181
2023-02-18 08:00:00,1690.71,1695.58,1685.69,1691.47,33369.4325
2023-02-18 12:00:00,1691.47,1699.49,1686.64,1695.5,43871.7356
2023-02-18 16:00:00,1695.5,1713.13,1682.8,1687.85,60728.9081
2023-02-18 20:00:00,1687.85,1693.71,1679.77,1691.62,26441.8975
2023-02-19 00:00:00,1691.62,1700.62,1689.5,1695.42,36297.5119
2023-02-19 04:00:00,1695.42,1709.63,1692.19,1693.15,62303.3671
2023-02-19 08:00:00,1693.15,1700.85,1690.8,1695.36,31584.3172
2023-02-19 12:00:00,1695.36,1723.85,1694.42,1711.3,85465.4661
2023-02-19 16:00:00,1711.3,1726.59,1675.96,1684.8,116322.6792
2023-02-19 20:00:00,1684.8,1688.85,1666.14,1679.75,69049.7062
2023-02-20 00:00:00,1679.74,1687.02,1650.56,1684.38,98018.5403
2023-02-20 04:00:00,1684.39,1698.34,1683.64,1695.79,54668.5251
2023-02-20 08:00:00,1695.79,1719.89,1688.5,1713.77,99450.4244
2023-02-20 12:00:00,1713.78,1716.53,1696.97,1707.23,83845.8682
2023-02-20 16:00:00,1707.24,1711.22,1684.32,1709.76,78013.3102
2023-02-20 20:00:00,1709.77,1711.99,1691.77,1703.27,37318.1653
2023-02-21 00:00:00,1703.27,1716.66,1698.06,1703.03,72408.4749
2023-02-21 04:00:00,1703.04,1709.78,1695.01,1704.05,51309.7578
2023-02-21 08:00:00,1704.05,1715.0,1666.17,1669.5,139354.5322
2023-02-21 12:00:00,1669.51,1684.97,1658.74,1671.97,99854.0969
2023-02-21 16:00:00,1671.97,1686.69,1655.46,1672.0,72140.2024
2023-02-21 20:00:00,1672.0,1674.32,1636.3,1659.76,85287.4046
2023-02-22 00:00:00,1659.77,1666.95,1621.59,1649.25,102043.3438
2023-02-22 04:00:00,1649.26,1649.97,1631.31,1643.86,54847.0296
2023-02-22 08:00:00,1643.85,1646.11,1625.01,1644.49,64918.044
2023-02-22 12:00:00,1644.5,1650.62,1604.5,1613.73,123348.2453
2023-02-22 16:00:00,1613.72,1630.0,1595.07,1616.1,127562.793
2023-02-22 20:00:00,1616.1,1645.0,1610.16,1643.14,56156.0252
2023-02-23 00:00:00,1643.15,1679.0,1637.19,1667.44,95468.1237
2023-02-23 04:00:00,1667.44,1671.87,1659.35,1666.7,49501.9457
2023-02-23 08:00:00,1666.7,1673.21,1631.11,1637.48,91923.3626
2023-02-23 12:00:00,1637.49,1671.31,1628.75,1656.0,133931.4052
2023-02-23 16:00:00,1655.99,1661.7,1635.0,1653.13,92018.4265
2023-02-23 20:00:00,1653.14,1658.76,1638.85,1650.53,38462.708
2023-02-24 00:00:00,1650.52,1664.66,1646.04,1649.14,54406.2239
2023-02-24 04:00:00,1649.15,1656.57,1641.08,1651.7,49529.2696
2023-02-24 08:00:00,1651.69,1657.65,1642.6,1647.43,51576.7496
2023-02-24 12:00:00,1647.43,1654.76,1599.43,1602.94,136029.5659
2023-02-24 16:00:00,1602.94,1611.66,1575.64,1610.84,149177.8472
2023-02-24 20:00:00,1610.83,1622.87,1594.0,1607.8,71795.842
2023-02-25 00:00:00,1607.8,1608.98,1595.15,1598.52,39512.1876
2023-02-25 04:00:00,1598.53,1604.37,1593.95,1603.99,35713.541
2023-02-25 08:00:00,1603.99,1607.56,1596.0,1600.05,48107.5707
2023-02-25 12:00:00,1600.05,1603.84,1592.46,1597.06,43575.0461
2023-02-25 16:00:00,1597.06,1600.92,1576.02,1584.61,51407.2802
2023-02-25 20:00:00,1584.62,1597.32,1557.33,1594.58,71872.4135
2023-02-26 00:00:00,1594.58,1606.21,1587.76,1602.75,42470.7038
2023-02-26 04:00:00,1602.75,1603.31,1595.61,1599.84,25524.0311
2023-02-26 08:00:00,1599.85,1607.0,1597.19,1603.9,30366.9846
2023-02-26 12:00:00,1603.9,1614.96,1595.02,1605.09,47306.3226
2023-02-26 16:00:00,1605.09,1636.0,1598.54,1633.11,68158.4265
2023-02-26 20:00:00,1633.12,1651.26,1622.17,1641.36,94781.5255
2023-02-27 00:00:00,1641.37,1650.91,1632.06,1640.67,53773.9233
2023-02-27 04:00:00,1640.68,1641.08,1631.15,1636.33,42094.2049
2023-02-27 08:00:00,1636.32,1643.57,1632.13,1641.23,44713.7861
2023-02-27 12:00:00,1641.24,1665.22,1635.89,1644.26,128296.5284
2023-02-27 16:00:00,1644.27,1646.65,1615.16,1622.12,103806.5865
2023-02-27 20:00:00,1622.12,1636.44,1608.0,1633.45,59176.3837
2023-02-28 00:00:00,1633.45,1636.23,1626.79,1632.89,45361.046
2023-02-28 04:00:00,1632.89,1632.96,1617.87,1619.24,41219.2892
2023-02-28 08:00:00,1619.23,1631.87,1616.34,1629.53,46295.2908
2023-02-28 12:00:00,1629.52,1647.52,1628.81,1641.3,85830.8307
2023-02-28 16:00:00,1641.29,1646.38,1622.46,1628.01,65272.7667
2023-02-28 20:00:00,1628.01,1633.35,1596.66,1605.23,109543.9413
2023-03-01 00:00:00,1605.24,1640.72,1595.0,1638.38,97924.756
2023-03-01 04:00:00,1638.39,1661.56,1635.62,1650.91,86020.33
2023-03-01 08:00:00,1650.91,1669.72,1649.0,1656.33,55572.7014
2023-03-01 12:00:00,1656.33,1669.65,1646.06,1657.47,92830.6415
