Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,1.292266150874476,2023-02-09 20:00:00,1546.1226749999998,1.9980019980018824,2023-02-15 16:00:00,1627.72573,2.103454863786447,101.35140892266037,0.050726380165791514,Long,Closed,0
1,0,1.409826883050976,2023-03-09 16:00:00,1489.014135,2.0992521567654876,2023-03-13 04:00:00,1606.03658,2.264233545647249,160.61790317894145,0.07651196292035216,Long,Closed,1
2,0,1.1679915563925325,2023-04-19 20:00:00,1934.696865,2.2597096024987877,2023-05-05 16:00:00,1989.974515,2.324273430956325,59.979845423766804,0.026543165262223382,Long,Closed,2
3,0,1.3148846124207831,2023-05-12 00:00:00,1764.1316250000002,2.319629527997222,2023-05-23 00:00:00,1865.067,2.452347899433793,127.94639400899041,0.05515811575284249,Long,Closed,3
4,0,1.3436367081926073,2023-06-05 12:00:00,1821.5103,2.4474481034308155,2023-06-20 16:00:00,1781.20895,2.39329773018121,-58.99111908333011,-0.024103113361478048,Long,Closed,4
5,0,1.293121573531577,2023-07-06 20:00:00,1847.0930849999997,2.3885159165342884,2023-07-13 16:00:00,1994.252375,2.5788107691790847,185.32752595887644,0.07759107849185645,Long,Closed,5
6,0,1.4083691200350232,2023-08-01 00:00:00,1827.403245,2.5736583001094004,2023-08-29 12:00:00,1714.132505,2.4141312876902803,-164.5148020073155,-0.06392255024697609,Long,Closed,6
7,0,1.517843215480141,2023-09-11 08:00:00,1587.323265,2.409307848553908,2023-09-28 12:00:00,1651.75371,2.507103162367652,92.87890280269474,0.03855003537984434,Long,Closed,7
8,0,1.5765361588790896,2023-10-09 12:00:00,1587.0831449999998,2.5020939652399647,2023-10-16 20:00:00,1598.62029,2.5202826915027763,13.166349605988765,0.005262132353500808,Long,Closed,8
9,0,1.1491948594888215,2023-12-11 16:00:00,2188.703805,2.515247161649313,2023-12-27 20:00:00,2377.160825,2.731821000268206,211.32677045666418,0.08401829199086168,Long,Closed,9
10,0,1.1443138385502867,2024-01-22 08:00:00,2382.53067,2.726362816451001,2024-01-30 16:00:00,2373.742535,2.716306431955938,-15.499053743955567,-0.005684883042869713,Long,Closed,10
11,0,0.7525202699649188,2024-03-16 16:00:00,3602.4003000000002,2.7108792462772726,2024-04-08 08:00:00,3631.26346,2.7325993592329456,16.276634349730674,0.00600419010624691,Long,Closed,11
12,0,0.8501660023914875,2024-04-12 16:00:00,3207.773085,2.7271396202531832,2024-04-28 00:00:00,3307.215565,2.8116822359429547,79.00379383329937,0.028969471620216052,Long,Closed,12
13,0,0.9367233638393669,2024-04-30 12:00:00,2995.6170599999996,2.8060644892175333,2024-05-17 12:00:00,3109.98423,2.9131948894129835,101.41114081655888,0.036139989371672565,Long,Closed,13
14,0,0.822135845505462,2024-06-11 04:00:00,3536.3673,2.907374320202962,2024-07-14 20:00:00,3243.45746,2.6665626412380985,-246.38561592671056,-0.08474506162298226,Long,Closed,14
15,0,0.839536941358916,2024-07-25 00:00:00,3169.88415,2.6612348437529363,2024-09-20 00:00:00,2519.29972,2.1150451812951734,-550.9659424829821,-0.2070339428240619,Long,Closed,15
16,0,0.8477341412136373,2024-10-01 16:00:00,2489.954355,2.1108193167970057,2024-10-14 12:00:00,2634.152265,2.2330608081957326,117.89761127365857,0.055853956961391775,Long,Closed,16
17,0,0.8768868072594224,2024-10-23 12:00:00,2541.4901099999997,2.2285991482390273,2024-11-06 08:00:00,2627.7054900000003,2.304200277544156,71.06832987907502,0.031889238553834354,Long,Closed,17
18,0,0.6241709909725309,2024-12-10 00:00:00,3684.2411999999995,2.299596480785567,2025-01-03 16:00:00,3621.0185850000003,2.2601347585294023,-44.02145349573928,-0.019143120918630085,Long,Closed,18
19,0,0.6658923518496083,2025-01-07 16:00:00,3387.362835,2.2556190047657765,2025-01-22 00:00:00,3330.98,0.0,-39.800517606864105,-0.017645053319184624,Long,Open,19
