Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0.018127624756590282,2023-02-09 16:00:00,22043.726355,0.399600399600331,2023-02-13 12:00:00,21563.02,0.39088633517885135,-9.504551156327427,-0.023785139268709385,Long,Closed,0
1,0,0.01780950528711749,2023-03-03 00:00:00,22330.849844999997,0.39770138838031244,2023-03-08 20:00:00,21705.44,0.3865631484392114,-11.92250447796231,-0.02997853370971853,Long,Closed,1
2,0,0.01821799479121988,2023-03-09 04:00:00,21699.38427,0.3953192696034762,2023-03-09 16:00:00,20854.93,0.3799350061112552,-16.159517767998096,-0.04087713149982368,Long,Closed,2
3,0,0.019246165074393515,2023-03-09 20:00:00,20372.40111,0.3920905947247775,2023-03-10 08:00:00,19760.78,0.38031923387877387,-12.543770674647371,-0.0319920213425446,Long,Closed,3
4,0,0.019464655366057685,2023-03-10 12:00:00,20014.96248,0.3895843468377507,2023-03-12 20:00:00,21997.11,0.4281661651992612,37.76406784944899,0.096934253534509,Long,Closed,4
5,0,0.01387525241310754,2023-04-20 08:00:00,28621.433565,0.3971296151393062,2023-04-21 16:00:00,27279.91,0.37851563705685654,-19.389623334703053,-0.048824420530558306,Long,Closed,5
6,0,0.014417391401832548,2023-04-21 20:00:00,27276.471419999998,0.39325556452297405,2023-04-26 08:00:00,28952.32,0.41741692943110453,23.35069241411123,0.05937790719485982,Long,Closed,6
7,0,0.014546880127686077,2023-05-08 16:00:00,27354.39036,0.3979210375327966,2023-05-12 00:00:00,26584.32,0.38671891631604755,-11.986761170652917,-0.03012346681887437,Long,Closed,7
8,0,0.01502491745243049,2023-05-12 04:00:00,26324.67576,0.3955260802559337,2023-05-28 16:00:00,27512.227005000004,0.41336893968265404,17.033964406717573,0.043066602322892625,Long,Closed,8
9,0,0.01533133306759626,2023-06-05 12:00:00,26020.533764999996,0.39892946974782717,2023-06-06 16:00:00,27080.13,0.4151744925438055,15.430918833664428,0.03868081955293455,Long,Closed,9
10,0,0.01603056269238712,2023-06-15 00:00:00,25077.882674999997,0.4020125704138877,2023-06-16 16:00:00,26382.43,0.4229251980925148,20.08768991009208,0.04996781540788535,Long,Closed,10
11,0,0.01394879535350296,2023-07-24 12:00:00,29108.326889999997,0.4060260948714358,2023-08-08 16:00:00,29869.297880000002,0.41664072348093983,9.791961791110237,0.024116582443327362,Long,Closed,11
12,0,0.014193226694306523,2023-08-16 20:00:00,28744.875254999995,0.40798253079373126,2023-08-17 12:00:00,27934.02,0.39647387834329234,-12.31310885962167,-0.030180480609464086,Long,Closed,12
13,0,0.014530707823249455,2023-08-17 16:00:00,27907.957004999997,0.4055223691834158,2023-08-17 20:00:00,26623.41,0.38685699196857776,-19.45775657603715,-0.047981956248717414,Long,Closed,13
14,0,0.015206984943466865,2023-08-18 00:00:00,26411.198999999997,0.4016347055318761,2023-08-29 12:00:00,27409.72828,0.4168193252584779,14.366165695780518,0.03576923382842279,Long,Closed,14
15,0,0.01609744385145634,2023-09-11 12:00:00,25128.527985,0.4045050683082536,2023-09-12 00:00:00,25797.97,0.4152813735565551,9.956518806403464,0.024614076772989327,Long,Closed,15
16,0,0.015478716672669033,2023-09-24 20:00:00,26261.50419,0.40649438275505645,2023-09-27 08:00:00,26766.7,0.41431416556233025,6.998974258892162,0.01721788677977493,Long,Closed,16
17,0,0.015090619640660727,2023-10-11 00:00:00,27029.558025,0.40789277921038547,2023-10-16 04:00:00,27849.06,0.42025957180993906,11.538640248475016,0.02828841508498952,Long,Closed,17
18,0,0.011616516161388788,2023-11-14 16:00:00,35311.63699499999,0.41019820183748834,2023-11-15 16:00:00,37499.99,0.4356192398869179,24.575220607681857,0.05991060052822131,Long,Closed,18
19,0,0.01017412915948163,2023-12-11 16:00:00,40800.379994999996,0.4151083358250389,2023-12-14 08:00:00,43267.06,0.4402046567910412,24.241007973364713,0.05839682290451673,Long,Closed,19
20,0,0.009811010731431162,2024-01-12 20:00:00,42804.121365,0.41995169406146715,2024-01-19 12:00:00,40894.71,0.4012184386687653,-19.554425525461852,-0.046563511475199194,Long,Closed,20
21,0,0.010442831749319974,2024-01-22 16:00:00,39840.220154999995,0.416044715934504,2024-01-23 08:00:00,38845.56,0.405657647288114,-11.208771009640122,-0.026941265158151716,Long,Closed,21
22,0,0.01054990312331057,2024-01-23 12:00:00,39223.602,0.41380520124727127,2024-01-26 08:00:00,41289.52,0.4356004360079942,20.9458291234482,0.05061760717437414,Long,Closed,22
23,0,0.006622898173143022,2024-03-19 08:00:00,63112.88066999999,0.4179901820911027,2024-03-25 12:00:00,69792.05,0.46222564044490644,43.35524253123395,0.10372311214185645,Long,Closed,23
24,0,0.0064983521482736345,2024-04-02 08:00:00,65655.501345,0.42665256821123876,2024-04-07 00:00:00,69408.05,0.4510379508249839,23.50769209468443,0.055097973963312126,Long,Closed,24
25,0,0.006654531337931033,2024-04-13 16:00:00,64820.404005,0.43134940978859504,2024-04-16 12:00:00,61762.2,0.41099849539956407,-21.193262294246846,-0.04913247083062507,Long,Closed,25
26,0,0.007199870152814552,2024-04-30 16:00:00,59322.59647499999,0.42711499174777146,2024-05-01 04:00:00,57499.99,0.41399246178813526,-13.963637413214864,-0.03269292270934745,Long,Closed,26
27,0,0.007325115805372136,2024-05-01 08:00:00,57927.419235,0.42432505420265443,2024-05-03 16:00:00,62067.32,0.4546503067290901,29.446277165441987,0.06939556567257131,Long,Closed,27
28,0,0.006363656712901599,2024-06-11 04:00:00,67603.96508999998,0.4302084262636754,2024-06-11 12:00:00,66244.48,0.42155712984467575,-9.503061975176397,-0.02208943710774843,Long,Closed,28
29,0,0.006810086614330037,2024-06-24 00:00:00,62893.431,0.4283097125823474,2024-06-24 08:00:00,61291.95,0.4174034882611859,-11.751937522047456,-0.027437943097745766,Long,Closed,29
30,0,0.006997384601471507,2024-06-24 12:00:00,60874.411994999995,0.4259616731173992,2024-06-24 16:00:00,59306.72,0.41499192929178225,-11.810697428072283,-0.02772713643843694,Long,Closed,30
31,0,0.007022176565429005,2024-06-24 20:00:00,60323.44665,0.4236018934115009,2024-07-01 00:00:00,63437.69,0.4454706600829499,20.99969411791869,0.049574127133367445,Long,Closed,31
32,0,0.007344278907807355,2024-07-04 04:00:00,58249.099995,0.4277976364920164,2024-07-05 00:00:00,55227.99,0.4056097620775955,-23.02128181301409,-0.05381348527726718,Long,Closed,32
33,0,0.007773336357181914,2024-07-05 04:00:00,54442.257525,0.42319797978609586,2024-07-06 20:00:00,58230.13,0.4526423866124293,28.568566459887602,0.06750638666641155,Long,Closed,33
34,0,0.006705010826499925,2024-08-01 00:00:00,63967.978005,0.4289059850727881,2024-08-02 20:00:00,61498.33,0.41234696846166513,-17.40026956470334,-0.04056895956289474,Long,Closed,34
35,0,0.007058008819466192,2024-08-03 16:00:00,60276.123,0.42542940773716964,2024-08-04 20:00:00,58161.0,0.4105008509489732,-15.764487046941918,-0.037055470920052194,Long,Closed,35
36,0,0.007831913379068125,2024-08-05 00:00:00,53917.815435,0.4222796600754464,2024-08-05 08:00:00,51340.0,0.4020904328813576,-21.013597287101597,-0.04976227669441722,Long,Closed,36
37,0,0.006084505889758037,2024-08-05 16:00:00,53496.82504499999,0.3255017470696089,2024-08-08 20:00:00,61685.99,0.3753287694705554,49.12619188435748,0.1509245106258813,Long,Closed,37
38,0,0.007198228069217704,2024-08-27 20:00:00,59444.7075,0.42789656209288296,2024-09-01 20:00:00,57301.86,0.4124718570703832,-16.265073441716194,-0.03801169460712688,Long,Closed,38
39,0,0.00785335371164843,2024-09-06 12:00:00,54072.032504999996,0.42464679716948694,2024-09-10 16:00:00,57952.01,0.455117632830987,29.591071231470213,0.06968396189188175,Long,Closed,39
40,0,0.006968456454997983,2024-10-01 16:00:00,61786.86799499999,0.4305590991137933,2024-10-02 16:00:00,60190.01,0.4194314637108932,-11.977625965797515,-0.027818773289076167,Long,Closed,40
41,0,0.004402810944900243,2024-12-19 16:00:00,97248.31985999999,0.4281659670527347,2024-12-20 08:00:00,92723.98,0.4082461539987112,-20.756225175107865,-0.04847705509613716,Long,Closed,41
42,0,0.004664846169736264,2025-01-13 08:00:00,90896.64560999999,0.4240188691156277,2025-01-14 00:00:00,94861.4,0.44251383844581965,17.628436622575094,0.04157465128695867,Long,Closed,42
