Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0.11611511576917677,2023-01-09 04:00:00,17207.07924,1.9980019980018824,2023-02-06 00:00:00,22884.03226,2.657182055135476,654.5248730803404,0.32758969897671036,Long,Closed,0
1,0,0.10716895985985812,2023-02-16 00:00:00,24744.78621,2.6518730000798314,2023-02-23 16:00:00,23959.51425,2.567716220919949,-89.37636838131178,-0.033703110359586126,Long,Closed,1
2,0,0.10563111569402943,2023-03-14 04:00:00,24259.763819999996,2.5625859187798596,2023-03-27 04:00:00,27794.905595000004,2.936006888610071,367.9223770224324,0.143574650249213,Long,Closed,2
3,0,0.10448911886492412,2023-03-30 20:00:00,28042.544264999997,2.9301407409802778,2023-04-05 12:00:00,28017.074455,2.9274794229759245,-8.518938168512708,-0.0029073477766334557,Long,Closed,3
4,0,0.10009818058598058,2023-04-10 16:00:00,29187.646529999998,2.9216303132393477,2023-04-18 12:00:00,30169.767570000004,3.0199388424589206,92.36696006351305,0.0316148691519736,Long,Closed,4
5,0,0.10334225391515584,2023-04-27 12:00:00,29164.304865,3.013904998617363,2023-05-03 00:00:00,28506.639550000004,2.945940382643924,-73.92446135518173,-0.024527800773110956,Long,Closed,5
6,0,0.10010983641622763,2023-05-06 00:00:00,29368.286805000003,2.9400543878732606,2023-05-08 20:00:00,27654.955605000003,2.7685330817145877,-177.22989362840664,-0.06028116158646989,Long,Closed,6
7,0,0.10084395328689551,2023-05-17 16:00:00,27398.782545,2.7630015470854232,2023-05-21 04:00:00,27041.462505000003,2.726967981663557,-41.523534950980256,-0.015028415382096419,Long,Closed,7
8,0,0.09692354942029095,2023-05-28 20:00:00,28079.032499999998,2.721519494187305,2023-06-02 20:00:00,27228.968705000003,2.639128293942624,-87.75184803321194,-0.032243696295625214,Long,Closed,8
9,0,0.09902354791381954,2023-06-18 04:00:00,26598.27249,2.6338553103382765,2023-06-30 16:00:00,30357.173820000004,3.0060750562929184,366.5798155879443,0.13917993678280444,Long,Closed,9
10,0,0.09827183970085372,2023-07-02 04:00:00,30528.266504999996,3.000068912323968,2023-07-07 04:00:00,29992.396300000004,2.9474079614380786,-58.60842775998501,-0.01953569383663863,Long,Closed,10
11,0,0.09631726936369843,2023-07-12 12:00:00,30539.892314999997,2.9415190344420807,2023-07-17 04:00:00,30265.859500000002,2.915124941985351,-32.25073643327481,-0.010963973394579964,Long,Closed,11
12,0,0.10015984374619728,2023-08-04 16:00:00,29046.57603,2.9093005165264003,2023-08-05 04:00:00,29038.283595000004,2.9084699475329643,-6.6483394579345685,-0.0022852020340172496,Long,Closed,12
13,0,0.09745271362175395,2023-08-08 20:00:00,29785.305209999995,2.902658818766213,2023-08-14 20:00:00,29416.214535000003,2.8666899309154315,-41.73823660091548,-0.014379311936719446,Long,Closed,13
14,0,0.1096146000022841,2023-08-26 00:00:00,26100.193575,2.8609622787053013,2023-08-27 08:00:00,26047.40978,2.855176404130283,-11.502013258363071,-0.004020330272780157,Long,Closed,14
15,0,0.10385450301290178,2023-08-29 12:00:00,27437.151719999998,2.8494717559697165,2023-09-02 20:00:00,25856.575245,2.685321771685174,-169.68477781266384,-0.05954955596844997,Long,Closed,15
16,0,0.1034768470717992,2023-09-09 04:00:00,25899.093075,2.6799564934199225,2023-09-11 12:00:00,25103.412015,2.597621926056522,-87.61214578302364,-0.03269162988210156,Long,Closed,16
17,0,0.09835605997111932,2023-09-14 04:00:00,26357.622225,2.592431872257748,2023-09-23 12:00:00,26568.259225,2.6131492976623445,15.511844234216882,0.005983510849488544,Long,Closed,17
18,0,0.09664625597371276,2023-09-29 08:00:00,26984.265389999993,2.6079282201444585,2023-10-11 04:00:00,27008.439025000003,2.6102645114605636,-2.881901415579186,-0.001105053963264167,Long,Closed,18
19,0,0.09135705493285823,2023-10-16 20:00:00,28515.030389999996,2.605049197751214,2023-11-15 20:00:00,37839.270899999996,3.4568843502306037,845.7732189312702,0.3246668890788442,Long,Closed,19
20,0,0.09282598725919984,2023-11-20 08:00:00,37166.073749999996,3.449977488391596,2023-12-12 08:00:00,41563.777715000004,3.858198700616805,400.91303603581497,0.11620743537740552,Long,Closed,20
21,0,0.08741336557945463,2023-12-20 12:00:00,44049.213599999995,3.85049001190373,2023-12-26 20:00:00,42487.675535,3.7139907141622057,-144.0637784681448,-0.037414401289901575,Long,Closed,21
