Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0.02356255950366353,2023-01-06 20:00:00,16959.125325,0.399600399600331,2023-01-08 00:00:00,16935.547990000003,0.3990448572415244,-1.3541876157171555,-0.003388854508332181,Long,Closed,0
1,0,0.02330302598230232,2023-01-08 20:00:00,17136.393915,0.39932983264418453,2023-01-11 16:00:00,17550.29,0.4089748638669406,8.836726526217095,0.022128891467245525,Long,Closed,1
2,0,0.02234237061087488,2023-01-11 20:00:00,17952.23163,0.4010954123696706,2023-01-12 16:00:00,18885.35,0.42194348881608584,20.025037545169678,0.04992587032312044,Long,Closed,2
3,0,0.021483638545602268,2023-01-12 20:00:00,18856.043309999997,0.40509641887223324,2023-01-13 20:00:00,19930.01,0.4281691310502386,22.23944662805441,0.054899143986427416,Long,Closed,3
4,0,0.019522616824130617,2023-01-14 00:00:00,20977.713614999997,0.4095398647519346,2023-01-15 16:00:00,20859.714925000004,0.4072362215413736,-3.120419296912579,-0.007619329802734167,Long,Closed,4
5,0,0.01803098168362339,2023-01-20 20:00:00,22678.543605,0.40891640435296495,2023-01-22 20:00:00,22696.526060000004,0.40924064566974094,-0.4939157332910332,-0.001207864805699127,Long,Closed,5
6,0,0.01743813796094093,2023-01-29 08:00:00,23443.886085,0.4088177198907488,2023-01-30 08:00:00,23077.47,0.4024281056494755,-7.200860066877992,-0.01761386485106661,Long,Closed,6
7,0,0.01741108240067075,2023-02-01 16:00:00,23397.682995,0.40737898661069494,2023-02-03 08:00:00,23522.362935,0.40954979931976854,1.3538839231202584,0.003323401470419974,Long,Closed,7
8,0,0.017644532065532133,2023-02-07 16:00:00,23103.44595,0.4076494928889929,2023-02-09 00:00:00,22518.44,0.39732733664576136,-11.127133072836871,-0.027295834453214877,Long,Closed,8
9,0,0.018535060074835175,2023-02-11 20:00:00,21873.481275,0.40542628947787307,2023-02-15 16:00:00,23318.9,0.432217212379074,25.95327939930976,0.06401479152408053,Long,Closed,9
10,0,0.01687245983333595,2023-02-15 20:00:00,24336.212024999997,0.4106117598873311,2023-02-16 20:00:00,23517.72,0.39680178607164157,-14.617387361677224,-0.03559904705526969,Long,Closed,10
11,0,0.0170935699034139,2023-02-17 00:00:00,23850.559319999997,0.40769120297187555,2023-02-17 08:00:00,23777.92509,0.40644962468405427,-2.055719115541475,-0.005042343569240478,Long,Closed,11
12,0,0.016568067906318706,2023-02-17 20:00:00,24582.254985,0.4072804698818686,2023-02-18 04:00:00,24506.750495,0.4060295063643696,-2.0642734937981904,-0.005068432312496258,Long,Closed,12
13,0,0.017488367109459054,2023-02-26 08:00:00,23265.06672,0.40686802762536445,2023-03-03 00:00:00,22319.69,0.3903349324893221,-17.330298096210964,-0.042594396510718315,Long,Closed,13
14,0,0.018019719101027187,2023-03-05 04:00:00,22386.88785,0.4034054306031294,2023-03-08 04:00:00,21971.03,0.3959117889602413,-8.2929588625205,-0.0205573803260911,Long,Closed,14
15,0,0.01985799496683539,2023-03-11 16:00:00,20231.07048,0.40174849576550287,2023-03-12 20:00:00,21997.11,0.4368184996649245,34.23143690396199,0.08520613584061831,Long,Closed,15
16,0,0.018369500370305013,2023-03-13 00:00:00,22242.73581,0.4085879436983646,2023-03-13 16:00:00,24279.91,0.44600981573597237,36.567274278146506,0.08949670405629852,Long,Closed,16
17,0,0.017078232895633857,2023-03-13 20:00:00,24125.53674,0.4120215351778711,2023-03-15 12:00:00,24471.01,0.41792160797138506,5.070129650344592,0.012305496721562266,Long,Closed,17
18,0,0.015521317571146434,2023-03-17 04:00:00,26071.479225,0.4046637086007081,2023-03-18 20:00:00,26894.036255000003,0.41743087748378077,11.94507429692456,0.02951852128827591,Long,Closed,18
19,0,0.01498439081229798,2023-03-26 20:00:00,27982.034024999997,0.4192937335535589,2023-03-27 12:00:00,26903.62,0.40313435634555617,-16.981805297962406,-0.04050097566218639,Long,Closed,19
20,0,0.014800284225932919,2023-03-29 04:00:00,28100.863409999998,0.41590076546208365,2023-03-31 04:00:00,27738.48,0.4105373879953558,-6.1898156202201955,-0.014882914710057158,Long,Closed,20
21,0,0.01455802092355391,2023-03-31 16:00:00,28483.544655,0.4146640390644052,2023-04-01 12:00:00,28385.869965,0.4132420888837505,-2.249856308669793,-0.005425732874607881,Long,Closed,21
22,0,0.014699116100945389,2023-04-04 20:00:00,28179.552735,0.4142145173244103,2023-04-06 00:00:00,28114.35579,0.41325617986049623,-1.7858081611668974,-0.0043113123429422695,Long,Closed,22
23,0,0.014727894570844545,2023-04-08 04:00:00,28100.26311,0.41385771249701975,2023-04-09 12:00:00,27877.964045,0.41058371530455495,-4.098438620318874,-0.009903013757047883,Long,Closed,23
24,0,0.014670453420283636,2023-04-09 16:00:00,28154.4702,0.4130388436418002,2023-04-10 16:00:00,29173.06,0.42798201785713974,14.10215335377709,0.034142438588668764,Long,Closed,24
25,0,0.014024491819554986,2023-04-10 20:00:00,29652.158669999997,0.41585645669954374,2023-04-12 20:00:00,29873.125965000003,0.41895541072067816,2.2641421536965316,0.005444528075061915,Long,Closed,25
26,0,0.013538900672065228,2023-04-14 04:00:00,30749.08686,0.4163088327542255,2023-04-14 12:00:00,30222.771055,0.40918309534821307,-7.95122933413545,-0.019099352952785392,Long,Closed,26
27,0,0.01373247777478796,2023-04-18 12:00:00,30199.952429999998,0.4147201755445735,2023-04-19 08:00:00,29310.65,0.40250784968958875,-13.029553880274026,-0.03141769956854172,Long,Closed,27
28,0,0.014807963972187095,2023-04-22 20:00:00,27830.758424999996,0.4121168680759979,2023-04-26 12:00:00,29820.03,0.4415739298895383,28.60337101553036,0.06940597008092511,Long,Closed,28
29,0,0.014977027016407787,2023-04-26 16:00:00,27898.18212,0.41783182731984425,2023-04-29 04:00:00,29330.867230000003,0.43928919091837987,20.60024258023696,0.04930271279804827,Long,Closed,29
30,0,0.014786941907781306,2023-05-03 00:00:00,28535.16045,0.42194775990333255,2023-05-06 12:00:00,28576.61,0.42256067199132236,-0.23159634394095224,-0.0005488744483297903,Long,Closed,30
31,0,0.01523609026768287,2023-05-10 08:00:00,27690.928545,0.4219014869075295,2023-05-11 00:00:00,27446.9,0.418183445968065,-4.558125872386892,-0.010803768210908005,Long,Closed,31
32,0,0.015328936584002542,2023-05-11 04:00:00,27463.795035,0.42099077244751015,2023-05-11 12:00:00,27165.830289999998,0.41642328976718535,-5.4048967425882255,-0.012838515939827379,Long,Closed,32
33,0,0.015676934996244066,2023-05-13 04:00:00,26785.26594,0.4199108729984573,2023-05-17 00:00:00,27046.509980000003,0.4240063788317265,3.251588581406062,0.0077435208052299065,Long,Closed,33
34,0,0.015349606879648429,2023-05-17 16:00:00,27398.782545,0.42056054104665463,2023-05-18 16:00:00,26734.01,0.41035654381658987,-11.034914314996627,-0.026238586928607442,Long,Closed,34
35,0,0.01545084529030934,2023-05-20 16:00:00,27076.561514999998,0.4183557629617667,2023-05-21 20:00:00,26734.40611,0.41306917273391075,-6.11801516359378,-0.014623953355585268,Long,Closed,35
36,0,0.015234769880654725,2023-05-23 00:00:00,27380.353334999996,0.4171333823097143,2023-05-24 00:00:00,26786.0,0.40807854602321747,-9.88004821485755,-0.023685585076288925,Long,Closed,36
37,0,0.01565777531795553,2023-05-26 04:00:00,26514.580665,0.4151593467023531,2023-05-28 20:00:00,28065.0,0.4394354642984219,23.421522785043226,0.05641574246390218,Long,Closed,37
38,0,0.015010885607754699,2023-05-29 00:00:00,27968.967495,0.4198389716344195,2023-05-30 16:00:00,27836.274900000004,0.41784713826991343,-2.82951947444537,-0.006739535073244646,Long,Closed,38
39,0,0.015384698165631802,2023-06-02 16:00:00,27252.639509999997,0.41927363307809173,2023-06-05 00:00:00,26830.15821,0.4127738857969981,-7.331794799998779,-0.017486896913054086,Long,Closed,39
40,0,0.015420898608783143,2023-06-06 16:00:00,27093.670065,0.41780873901211635,2023-06-07 12:00:00,26349.52,0.40633327631010363,-12.299604717406591,-0.029438361549081426,Long,Closed,40
41,0,0.015676199670586997,2023-06-07 16:00:00,26495.66121,0.4153512755321458,2023-06-10 04:00:00,25651.09,0.4021116086081974,-14.057129808129606,-0.03384395483104826,Long,Closed,41
